timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
16300,0.46829,0.32479,-0.41812,0.99934,0.4772,0.30151,-0.37111,0.99874,0.48194,0.3033,-0.37103,0.9988,0.48699,0.30512,-0.37082,0.9989,0.46089,0.2984,-0.39127,0.99889,0.45422,0.29839,-0.39121,0.99895,0.4478,0.29861,-0.39147,0.99899,0.49179,0.32876,-0.15244,0.99833,0.43672,0.31953,-0.22629,0.99885,0.47785,0.35825,-0.33498,0.9997,0.45518,0.35321,-0.36071,0.99971,0.53603,0.50478,-0.05242,0.9994,0.36763,0.52847,-0.09271,0.99938,0.63011,0.62231,-0.25328,0.9833,0.33101,0.79985,0.06274,0.96837,0.63604,0.39215,-0.62724,0.86576,0.33272,1.00659,0.08354,0.75164,0.64251,0.32587,-0.69723,0.80449,0.33177,1.07381,0.08554,0.60674,0.63135,0.3074,-0.67835,0.81532,0.34046,1.07856,0.03328,0.64008,0.62511,0.32975,-0.63181,0.81495,0.34707,1.04049,0.06631,0.65916,0.51118,0.99942,-0.00794,0.74568,0.39632,0.99413,0.00927,0.74413,0.51646,1.37299,0.01764,0.01479,0.38559,1.3524,-0.04348,0.01343,0.51184,1.69706,0.27876,0.00145,0.39407,1.67887,0.15445,0.00212,0.51403,1.73857,0.29169,0.0011,0.39102,1.72502,0.16592,0.00334,0.49713,1.80696,0.05492,0.00107,0.42593,1.78608,-0.1014,0.00272,rotate_right
16333,0.47057,0.3238,-0.40654,0.99941,0.47895,0.30079,-0.36423,0.99886,0.48375,0.3027,-0.36419,0.99891,0.48855,0.30467,-0.36401,0.99901,0.46232,0.29736,-0.3805,0.999,0.45542,0.29725,-0.38044,0.99905,0.44843,0.29757,-0.38069,0.99909,0.49199,0.32817,-0.15282,0.99849,0.43658,0.31887,-0.22109,0.99896,0.47914,0.35741,-0.32916,0.99972,0.45609,0.35272,-0.35112,0.99973,0.53721,0.50688,-0.05168,0.99946,0.36691,0.52906,-0.09163,0.99942,0.63327,0.63113,-0.25364,0.98475,0.33092,0.80178,0.07308,0.9699,0.65623,0.41613,-0.64342,0.87909,0.33211,1.01158,0.1142,0.77093,0.66665,0.3491,-0.71369,0.8236,0.3303,1.07862,0.12162,0.63443,0.6555,0.33069,-0.70016,0.83332,0.34029,1.08598,0.07351,0.66614,0.64809,0.35157,-0.65056,0.83291,0.3467,1.04606,0.09943,0.6838,0.51116,1.00112,-0.00828,0.75683,0.39557,0.99582,0.00962,0.75177,0.51478,1.3749,0.01838,0.0142,0.38451,1.35381,-0.03091,0.01317,0.50886,1.69973,0.28243,0.00133,0.3921,1.67935,0.16665,0.00194,0.51096,1.74163,0.29583,0.00101,0.38911,1.72515,0.17834,0.00309,0.49367,1.80947,0.05728,0.00102,0.42324,1.78697,-0.08467,0.00253,rotate_right
16366,0.46988,0.31834,-0.41164,0.99946,0.47874,0.2971,-0.37148,0.99897,0.48348,0.29903,-0.37138,0.99902,0.4883,0.30126,-0.37118,0.9991,0.46203,0.29403,-0.38428,0.99909,0.45502,0.29398,-0.3842,0.99915,0.44796,0.29425,-0.38441,0.99918,0.49198,0.3258,-0.17044,0.99864,0.43647,0.31571,-0.22337,0.99907,0.47887,0.35241,-0.33947,0.99975,0.45527,0.34802,-0.35594,0.99976,0.53819,0.50886,-0.05698,0.99951,0.36639,0.52904,-0.09574,0.99945,0.63415,0.63285,-0.2695,0.98606,0.33085,0.80261,0.06867,0.97125,0.67268,0.4388,-0.68456,0.89109,0.33156,1.01347,0.10801,0.78944,0.68573,0.37578,-0.75778,0.84088,0.32985,1.08384,0.11515,0.66115,0.67533,0.3597,-0.75211,0.84963,0.3403,1.08889,0.06864,0.69103,0.66636,0.37642,-0.69512,0.84921,0.34662,1.0507,0.09365,0.70764,0.51088,1.00123,-0.00847,0.76742,0.39503,0.99622,0.00982,0.75828,0.51311,1.37573,0.03547,0.01329,0.38273,1.35436,-0.01656,0.01248,0.50574,1.70084,0.31825,0.00122,0.38934,1.67951,0.20742,0.00177,0.5079,1.74374,0.33426,0.00094,0.38658,1.72526,0.22179,0.00282,0.48989,1.81008,0.10382,0.00095,0.41911,1.78736,-0.03805,0.00232,rotate_right
16400,0.46913,0.31733,-0.43784,0.99951,0.47828,0.29625,-0.39929,0.99907,0.48298,0.2983,-0.39932,0.99911,0.48799,0.30076,-0.39921,0.99919,0.46106,0.29308,-0.40609,0.99918,0.45378,0.29308,-0.40606,0.99922,0.44658,0.29338,-0.40628,0.99925,0.492,0.32549,-0.19282,0.99876,0.43553,0.31434,-0.22524,0.99916,0.47837,0.35189,-0.36409,0.99977,0.45399,0.34742,-0.37292,0.99978,0.53964,0.51235,-0.06003,0.99955,0.36592,0.52899,-0.09544,0.99948,0.63292,0.65811,-0.27166,0.98715,0.33041,0.80569,0.05585,0.97333,0.68712,0.44393,-0.7084,0.90178,0.32909,1.01884,0.04338,0.80756,0.70477,0.39423,-0.78544,0.85605,0.32856,1.09151,0.0403,0.68672,0.69426,0.3804,-0.78989,0.86395,0.3403,1.09032,0.00027,0.71476,0.68377,0.396,-0.72315,0.86349,0.34428,1.06085,0.03058,0.73008,0.51087,1.00153,-0.00861,0.78323,0.39441,0.99725,0.00994,0.77333,0.51265,1.3782,0.04888,0.01375,0.38281,1.35727,-0.00393,0.01394,0.50595,1.70356,0.34149,0.00116,0.38942,1.68366,0.22287,0.00169,0.50827,1.7477,0.35806,0.0009,0.38676,1.72917,0.23696,0.0027,0.48882,1.81328,0.12435,0.00093,0.41898,1.79499,-0.02342,0.00226,rotate_right
16433,0.46861,0.31731,-0.449,0.99956,0.47775,0.29602,-0.4108,0.99916,0.48234,0.29808,-0.41089,0.9992,0.48746,0.30057,-0.4108,0.99926,0.45984,0.2929,-0.41763,0.99926,0.4521,0.29296,-0.41759,0.9993,0.44459,0.29333,-0.41781,0.99932,0.49194,0.32525,-0.20002,0.99888,0.43361,0.31426,-0.23044,0.99924,0.47791,0.35194,-0.37347,0.99979,0.45305,0.3475,-0.38222,0.9998,0.54071,0.5155,-0.06107,0.99959,0.36555,0.52897,-0.09532,0.99952,0.63065,0.67572,-0.25505,0.9882,0.33032,0.80531,0.05618,0.97524,0.69755,0.50149,-0.68605,0.91148,0.32872,1.01518,0.04144,0.8239,0.72402,0.44516,-0.76287,0.87,0.32833,1.09053,0.03589,0.71031,0.71405,0.41537,-0.77633,0.87715,0.33854,1.08789,-0.00528,0.73669,0.70373,0.43324,-0.70386,0.87667,0.34324,1.05311,0.02804,0.75075,0.51087,1.00187,-0.0094,0.79802,0.39331,0.99769,0.0108,0.78685,0.51287,1.37813,0.04658,0.01378,0.38341,1.35754,-0.00336,0.01458,0.50641,1.70346,0.33568,0.0011,0.39021,1.68393,0.21808,0.0016,0.50934,1.74746,0.35152,0.00085,0.38813,1.72923,0.23153,0.00257,0.4893,1.81315,0.1146,0.00089,0.41889,1.79581,-0.02929,0.00216,rotate_right
16466,0.46662,0.31838,-0.45503,0.9996,0.47623,0.29618,-0.41887,0.99924,0.48092,0.29826,-0.41898,0.99928,0.48598,0.30076,-0.4189,0.99933,0.45728,0.2932,-0.42389,0.99932,0.4492,0.29343,-0.42384,0.99936,0.44198,0.29401,-0.42405,0.99938,0.49171,0.32531,-0.20972,0.99899,0.43169,0.3147,-0.23194,0.99931,0.4766,0.35335,-0.37951,0.99981,0.45115,0.34919,-0.38597,0.99982,0.54303,0.51786,-0.07503,0.99963,0.36536,0.5292,-0.09014,0.99955,0.62912,0.69359,-0.25358,0.98914,0.33035,0.80523,0.06061,0.9769,0.70458,0.54263,-0.69032,0.92022,0.32872,1.00736,0.03308,0.83853,0.73746,0.49596,-0.77021,0.88261,0.32832,1.08613,0.02316,0.73159,0.72844,0.4624,-0.79095,0.88908,0.33771,1.07689,-0.0221,0.7565,0.71732,0.47558,-0.7115,0.8886,0.34268,1.04002,0.01706,0.76951,0.511,1.00232,-0.01099,0.81098,0.39334,0.9978,0.01249,0.79822,0.51444,1.37792,0.04627,0.01354,0.38473,1.35833,-0.00313,0.01467,0.50754,1.70327,0.33,0.00102,0.391,1.68444,0.21604,0.0015,0.51098,1.74728,0.34549,0.0008,0.38925,1.72934,0.22977,0.00242,0.48966,1.81325,0.10925,0.00084,0.41882,1.79729,-0.03252,0.00204,rotate_right
16500,0.46538,0.31857,-0.46583,0.99964,0.47523,0.29609,-0.42979,0.99931,0.48,0.29816,-0.42996,0.99934,0.48508,0.30066,-0.42992,0.9994,0.45566,0.29319,-0.43541,0.99939,0.44742,0.29343,-0.43535,0.99942,0.4404,0.29404,-0.43555,0.99943,0.49154,0.32504,-0.21866,0.99908,0.43061,0.31472,-0.24299,0.99938,0.47584,0.35391,-0.38928,0.99983,0.45007,0.34998,-0.39629,0.99984,0.54531,0.52044,-0.08623,0.99966,0.36499,0.52936,-0.09607,0.99957,0.62903,0.71289,-0.22123,0.9899,0.33036,0.80495,0.00851,0.97831,0.71267,0.61194,-0.67293,0.92806,0.32873,1.00141,-0.11804,0.85172,0.75207,0.57008,-0.75766,0.89396,0.32692,1.0833,-0.1501,0.75109,0.74278,0.54396,-0.77434,0.89984,0.33774,1.07018,-0.20201,0.7748,0.72823,0.55449,-0.69316,0.89934,0.34231,1.03249,-0.14067,0.78658,0.511,1.00355,-0.01103,0.81903,0.39338,0.9979,0.01252,0.8031,0.51369,1.37813,0.04575,0.01405,0.38466,1.36076,-0.01024,0.01549,0.50718,1.70393,0.32753,0.00099,0.39057,1.68759,0.20139,0.00144,0.51063,1.74772,0.34412,0.00077,0.38899,1.73168,0.21277,0.00232,0.4873,1.81403,0.09748,0.00081,0.41655,1.8003,-0.05882,0.00199,rotate_right
16533,0.46452,0.31923,-0.47331,0.99967,0.47454,0.29612,-0.43798,0.99937,0.47938,0.29818,-0.43817,0.9994,0.48446,0.30069,-0.43815,0.99945,0.45452,0.29329,-0.44356,0.99943,0.44618,0.29365,-0.44351,0.99946,0.43928,0.29441,-0.44373,0.99947,0.49141,0.32503,-0.22849,0.99916,0.42955,0.31503,-0.25224,0.99943,0.47534,0.35476,-0.39713,0.99984,0.44933,0.35104,-0.40385,0.99985,0.54613,0.52339,-0.08994,0.99969,0.36462,0.53039,-0.10874,0.99959,0.6251,0.72406,-0.13135,0.99041,0.33035,0.80555,-0.0272,0.9796,0.72246,0.66913,-0.48534,0.93492,0.32872,0.9974,-0.19281,0.86323,0.766,0.62765,-0.55933,0.90364,0.3255,1.08221,-0.23271,0.7679,0.75959,0.60253,-0.61323,0.90912,0.33727,1.06545,-0.28742,0.79075,0.74572,0.61502,-0.51929,0.90861,0.34203,1.0278,-0.21827,0.80154,0.51101,1.00444,-0.01062,0.81765,0.39346,0.9982,0.01216,0.79881,0.51374,1.37939,0.0244,0.01383,0.38481,1.36434,-0.03556,0.01531,0.50746,1.70882,0.29227,0.00093,0.39058,1.69515,0.15038,0.00135,0.51122,1.75298,0.30385,0.00073,0.38899,1.73964,0.15884,0.00219,0.48762,1.81931,0.05467,0.00076,0.41556,1.80668,-0.11606,0.00188,rotate_right
16566,0.46384,0.31914,-0.49744,0.9997,0.47381,0.2958,-0.46196,0.99941,0.47871,0.29781,-0.46218,0.99944,0.48375,0.30035,-0.46219,0.99948,0.45372,0.2931,-0.46892,0.99947,0.44544,0.29351,-0.46888,0.9995,0.43869,0.29432,-0.4691,0.9995,0.49113,0.32452,-0.24999,0.99921,0.42905,0.31494,-0.27863,0.99947,0.47494,0.35476,-0.42045,0.99985,0.44877,0.35103,-0.42841,0.99986,0.54637,0.52464,-0.10315,0.99972,0.36428,0.53062,-0.14736,0.99961,0.62121,0.73112,-0.0782,0.99096,0.33003,0.80624,-0.10874,0.98089,0.72854,0.72388,-0.37696,0.941,0.32766,0.99783,-0.339,0.8734,0.77124,0.71304,-0.44682,0.912,0.32336,1.08295,-0.39625,0.78242,0.76893,0.68215,-0.51302,0.9172,0.33525,1.06976,-0.45823,0.80453,0.75339,0.68587,-0.41502,0.91674,0.34102,1.0298,-0.36961,0.81442,0.51091,1.00458,-0.00812,0.81962,0.39346,0.99827,0.00969,0.7981,0.51317,1.37939,0.02509,0.01404,0.38417,1.36615,-0.03075,0.01556,0.50758,1.71014,0.29378,0.00089,0.39023,1.69802,0.15657,0.00129,0.51136,1.75468,0.30492,0.0007,0.3888,1.74252,0.165,0.00211,0.48774,1.81957,0.05651,0.00072,0.41393,1.80867,-0.10979,0.00181,rotate_right
16600,0.46314,0.31888,-0.49594,0.99971,0.47327,0.29554,-0.46054,0.99944,0.47819,0.29755,-0.46078,0.99947,0.4832,0.30014,-0.46081,0.9995,0.45319,0.29287,-0.46722,0.9995,0.44494,0.29329,-0.46719,0.99952,0.43826,0.29414,-0.46743,0.99953,0.49104,0.3244,-0.25172,0.99925,0.42873,0.31478,-0.27982,0.9995,0.47451,0.35473,-0.4206,0.99986,0.44824,0.351,-0.42831,0.99987,0.54641,0.52571,-0.10851,0.99974,0.36415,0.53098,-0.15232,0.99962,0.61223,0.73765,-0.05268,0.99094,0.32992,0.80612,-0.11895,0.98166,0.72192,0.79576,-0.33603,0.94567,0.32576,0.99677,-0.35763,0.88081,0.76333,0.79696,-0.40359,0.91798,0.31697,1.08061,-0.41854,0.7926,0.76553,0.7763,-0.4776,0.92332,0.33131,1.06948,-0.48191,0.81466,0.74969,0.77753,-0.37723,0.92288,0.33792,1.02997,-0.38948,0.82359,0.51015,1.00458,-0.00672,0.81331,0.39315,0.99818,0.00827,0.78862,0.5114,1.37873,-0.02308,0.01469,0.38381,1.36633,-0.06087,0.01622,0.50766,1.71239,0.1999,0.00088,0.38975,1.70253,0.07377,0.00128,0.51139,1.75864,0.2053,0.0007,0.38829,1.74894,0.07587,0.00209,0.48792,1.81941,-0.04613,0.0007,0.41135,1.809,-0.20066,0.0018,rotate_right
16633,0.46307,0.31753,-0.50393,0.99973,0.47316,0.29504,-0.4704,0.99948,0.47806,0.29706,-0.47062,0.9995,0.4831,0.29972,-0.47066,0.99953,0.45318,0.29228,-0.47661,0.99953,0.44501,0.2926,-0.47661,0.99955,0.43833,0.29338,-0.47684,0.99956,0.49094,0.324,-0.26649,0.9993,0.42878,0.31401,-0.29414,0.99954,0.4744,0.35393,-0.42964,0.99987,0.4482,0.34996,-0.43722,0.99987,0.54651,0.5258,-0.11999,0.99975,0.3642,0.531,-0.17053,0.99964,0.60431,0.74516,-0.05723,0.99067,0.32987,0.80485,-0.13868,0.98207,0.71234,0.85352,-0.32273,0.94952,0.32446,0.99531,-0.36573,0.88724,0.75387,0.8655,-0.38487,0.92299,0.3146,1.07553,-0.42468,0.80208,0.75792,0.84686,-0.45749,0.92857,0.32922,1.06929,-0.48478,0.82417,0.73996,0.84496,-0.36256,0.92808,0.33601,1.03005,-0.39596,0.8319,0.50941,1.00473,-0.00452,0.80852,0.39264,0.99774,0.00594,0.78249,0.50557,1.37867,-0.03099,0.01634,0.38133,1.36674,-0.06863,0.01753,0.50484,1.71527,0.18045,0.00092,0.3872,1.70605,0.05818,0.00132,0.50834,1.76229,0.18574,0.00073,0.38587,1.75372,0.05992,0.00211,0.48578,1.81961,-0.05662,0.00073,0.40608,1.80886,-0.20848,0.00188,rotate_right
16666,0.46308,0.316,-0.52373,0.99975,0.47315,0.29471,-0.49212,0.99951,0.47805,0.29677,-0.49228,0.99953,0.4831,0.29952,-0.49234,0.99956,0.45319,0.2919,-0.4984,0.99956,0.44509,0.29218,-0.4984,0.99958,0.43842,0.29295,-0.49863,0.99958,0.49095,0.32394,-0.29159,0.99933,0.42897,0.31363,-0.32037,0.99956,0.47439,0.35295,-0.45005,0.99987,0.44822,0.34868,-0.45798,0.99988,0.54751,0.52666,-0.14242,0.99976,0.36475,0.53116,-0.19453,0.99965,0.60118,0.75961,-0.06105,0.99061,0.32981,0.80405,-0.15284,0.98247,0.70669,0.89426,-0.29799,0.95277,0.32332,0.99287,-0.36476,0.89224,0.74473,0.92259,-0.35405,0.92675,0.31393,1.06712,-0.42189,0.80909,0.74548,0.91074,-0.42661,0.93261,0.32895,1.05457,-0.4815,0.83127,0.72939,0.90294,-0.33655,0.93228,0.33611,1.0233,-0.39427,0.83801,0.5084,1.00544,-0.00263,0.80977,0.39211,0.99764,0.00394,0.78225,0.49828,1.37928,-0.01815,0.01661,0.37476,1.36706,-0.06601,0.01744,0.49522,1.71726,0.22379,0.00091,0.37848,1.70648,0.1019,0.00128,0.49811,1.76425,0.23274,0.00073,0.37705,1.75398,0.10759,0.00204,0.47549,1.82033,-0.00993,0.00072,0.39563,1.80885,-0.16127,0.00183,rotate_right
16700,0.46373,0.31518,-0.52672,0.99976,0.47356,0.29435,-0.49608,0.99953,0.47838,0.2964,-0.49624,0.99955,0.48353,0.29916,-0.4963,0.99957,0.4539,0.29165,-0.50202,0.99958,0.44591,0.29196,-0.50207,0.99959,0.43903,0.29277,-0.50233,0.9996,0.49114,0.32381,-0.29819,0.99935,0.42943,0.31358,-0.32508,0.99958,0.4747,0.35234,-0.45324,0.99987,0.44889,0.34819,-0.46086,0.99988,0.54859,0.52697,-0.1539,0.99975,0.36529,0.53115,-0.19665,0.99966,0.59425,0.76015,-0.0662,0.98926,0.32981,0.8035,-0.14823,0.98192,0.68029,0.94274,-0.27681,0.95117,0.32297,0.99186,-0.34247,0.89469,0.71646,0.96606,-0.32596,0.92309,0.31428,1.05867,-0.3959,0.81234,0.72337,0.963,-0.3942,0.93065,0.32783,1.05534,-0.45443,0.83508,0.70682,0.95944,-0.31217,0.93053,0.33491,1.02271,-0.37086,0.84008,0.50681,1.00582,-0.00447,0.8064,0.39073,0.99768,0.0055,0.77951,0.49292,1.37808,-0.02484,0.0193,0.37216,1.36703,-0.03713,0.01964,0.49227,1.71711,0.22751,0.00114,0.37579,1.70667,0.12322,0.00161,0.49522,1.76376,0.23815,0.0009,0.3749,1.75499,0.12698,0.00237,0.47321,1.81913,0.00038,0.00091,0.38923,1.80791,-0.12509,0.00222,rotate_right
16733,0.464,0.31309,-0.48601,0.99977,0.47381,0.29355,-0.45528,0.99954,0.47866,0.29558,-0.4555,0.99956,0.48391,0.29833,-0.45558,0.99958,0.45416,0.29095,-0.45926,0.99959,0.44621,0.29124,-0.45935,0.99961,0.43935,0.2921,-0.45968,0.99961,0.49169,0.32343,-0.27607,0.99937,0.42981,0.31334,-0.28758,0.99959,0.47499,0.35048,-0.41781,0.99987,0.44914,0.34661,-0.42263,0.99989,0.54973,0.52876,-0.14356,0.99974,0.36568,0.53114,-0.18768,0.99965,0.59288,0.77148,-0.03968,0.98678,0.32976,0.80345,-0.11593,0.97944,0.66459,0.97116,-0.24261,0.94813,0.32299,0.99289,-0.29649,0.89155,0.69873,1.01008,-0.2899,0.918,0.31465,1.05732,-0.347,0.80887,0.69882,1.01066,-0.35272,0.92752,0.32768,1.05706,-0.40501,0.83339,0.68372,1.00001,-0.27553,0.9277,0.33474,1.02637,-0.32472,0.83718,0.50653,1.00819,-0.00649,0.7912,0.39022,0.99992,0.00751,0.76354,0.49448,1.37793,-0.04311,0.01912,0.37407,1.36764,-0.03619,0.01901,0.49744,1.71699,0.18754,0.00114,0.37931,1.70944,0.1131,0.00162,0.50039,1.76388,0.19691,0.00093,0.37841,1.76133,0.11701,0.00234,0.48133,1.8192,-0.03454,0.00094,0.39045,1.80719,-0.13301,0.00226,rotate_right
16766,0.46491,0.31306,-0.49487,0.99977,0.47459,0.29354,-0.46512,0.99955,0.47939,0.29555,-0.46529,0.99956,0.48481,0.2983,-0.46536,0.99958,0.45499,0.29093,-0.47151,0.9996,0.44704,0.29123,-0.47155,0.99962,0.44001,0.29209,-0.47186,0.99962,0.49254,0.32342,-0.27532,0.99937,0.43029,0.31334,-0.30084,0.9996,0.47566,0.35049,-0.42407,0.99987,0.44992,0.34662,-0.43163,0.99989,0.55035,0.53105,-0.14344,0.99971,0.36593,0.53114,-0.18745,0.99965,0.58918,0.77458,-0.03584,0.98376,0.32966,0.80342,-0.12103,0.97914,0.6356,0.97735,-0.20043,0.93991,0.32266,0.9947,-0.28804,0.88858,0.66199,1.03016,-0.24139,0.90353,0.31496,1.05774,-0.33508,0.80366,0.65988,1.03747,-0.29807,0.91556,0.32704,1.06374,-0.39205,0.82965,0.64666,1.01746,-0.22916,0.91697,0.33411,1.0314,-0.31483,0.83273,0.50681,1.01019,-0.00946,0.77356,0.39025,1.00236,0.01037,0.74815,0.49618,1.37939,-0.01459,0.01802,0.37746,1.37136,0.01838,0.01776,0.50071,1.71713,0.27198,0.00109,0.38181,1.71016,0.21885,0.00154,0.50338,1.76374,0.28659,0.00089,0.38049,1.76145,0.2302,0.00223,0.48462,1.82044,0.05163,0.0009,0.39154,1.80729,-0.02792,0.00217,rotate_right
16800,0.46588,0.31239,-0.55357,0.99976,0.47537,0.2934,-0.5226,0.99954,0.48015,0.2954,-0.52275,0.99954,0.48571,0.29819,-0.52283,0.99955,0.45589,0.29079,-0.5306,0.99959,0.44806,0.29106,-0.53074,0.99961,0.44102,0.29193,-0.53104,0.99962,0.49328,0.32343,-0.32256,0.99932,0.43083,0.31324,-0.35869,0.99959,0.47645,0.35017,-0.47869,0.99986,0.45075,0.34634,-0.48914,0.99988,0.55071,0.53322,-0.18281,0.99968,0.36607,0.5312,-0.22189,0.99965,0.58594,0.78044,-0.06236,0.98216,0.32943,0.80379,-0.15973,0.97938,0.61599,0.97363,-0.23338,0.92962,0.32152,1.00408,-0.32496,0.88878,0.63531,1.03029,-0.27375,0.88503,0.30953,1.07282,-0.37139,0.79978,0.62995,1.03729,-0.33012,0.89977,0.32718,1.07482,-0.42537,0.82608,0.61947,1.01391,-0.26053,0.90135,0.33417,1.04076,-0.34908,0.82748,0.50913,1.01016,-0.01068,0.7825,0.3913,1.00289,0.01129,0.76059,0.49995,1.37179,0.02086,0.0226,0.38603,1.36703,0.05548,0.02196,0.51148,1.70428,0.32382,0.00212,0.39605,1.70342,0.27298,0.00331,0.51465,1.74979,0.34108,0.00164,0.39647,1.75408,0.28545,0.00416,0.49753,1.80705,0.11946,0.00162,0.4038,1.79544,0.04536,0.00385,rotate_right
16833,0.46699,0.31134,-0.53557,0.99976,0.47662,0.29316,-0.50532,0.99952,0.48156,0.29523,-0.50544,0.99952,0.48739,0.29808,-0.50551,0.99952,0.4573,0.29045,-0.51346,0.99959,0.44949,0.29065,-0.51359,0.99961,0.44237,0.29144,-0.51388,0.99963,0.49432,0.32343,-0.31152,0.99926,0.43162,0.31287,-0.34874,0.99959,0.47718,0.34902,-0.46266,0.99985,0.45125,0.3453,-0.47316,0.99988,0.55114,0.53422,-0.18,0.99959,0.36614,0.53112,-0.22242,0.99966,0.58382,0.78645,-0.07093,0.97728,0.32925,0.80414,-0.15809,0.97899,0.60208,0.9819,-0.22232,0.90429,0.32148,1.01014,-0.30473,0.88289,0.62371,1.06357,-0.26016,0.85245,0.31182,1.07273,-0.34834,0.78965,0.60688,1.04995,-0.31082,0.87071,0.32761,1.08045,-0.39924,0.8176,0.59598,1.01803,-0.24685,0.8738,0.33461,1.04461,-0.32727,0.81806,0.51166,1.01078,-0.01016,0.77318,0.39295,1.00358,0.01066,0.75864,0.50556,1.37829,0.02868,0.02363,0.39032,1.37687,0.03811,0.02209,0.51653,1.70907,0.32262,0.00238,0.39869,1.71325,0.24351,0.00362,0.51918,1.754,0.33959,0.00184,0.39863,1.7632,0.25511,0.00448,0.5021,1.81521,0.11922,0.00182,0.40738,1.80666,0.01108,0.00416,rotate_right
16866,0.4696,0.31117,-0.52581,0.99974,0.47876,0.29321,-0.4948,0.99948,0.48391,0.29534,-0.49494,0.99947,0.4896,0.29826,-0.495,0.99948,0.46023,0.29046,-0.50312,0.99957,0.45263,0.29066,-0.50324,0.9996,0.44539,0.29145,-0.50352,0.99962,0.49504,0.32373,-0.30067,0.9992,0.43346,0.31287,-0.34152,0.99958,0.47904,0.34884,-0.45263,0.99984,0.45351,0.34493,-0.46312,0.99988,0.5514,0.53448,-0.17237,0.9995,0.36634,0.53097,-0.2169,0.99965,0.58212,0.78996,-0.06746,0.97266,0.32919,0.80411,-0.1476,0.97848,0.59601,0.98867,-0.20606,0.88016,0.32155,1.01162,-0.29482,0.87662,0.60958,1.05581,-0.2427,0.82303,0.31625,1.07155,-0.34744,0.77969,0.59832,1.05507,-0.29128,0.84475,0.32847,1.08164,-0.38268,0.80949,0.58773,1.02331,-0.2293,0.8484,0.33524,1.04575,-0.32617,0.80856,0.5125,1.01144,-0.01024,0.75978,0.39389,1.00374,0.01072,0.75137,0.50606,1.3818,0.02824,0.02478,0.3904,1.38019,0.02833,0.02234,0.51587,1.71323,0.30743,0.00263,0.39793,1.71683,0.22241,0.00389,0.51843,1.75803,0.3209,0.002,0.39766,1.76667,0.23285,0.00476,0.50097,1.8204,0.09274,0.00199,0.40737,1.81048,-0.01138,0.00439,rotate_right
